ReviewID,Product,Rating,ReviewText,ReviewDate,PolarityScore,Sentiment,Emotions
1225bd93,Yoga Mat,4,highly recommend  Packaging was good.,2023-07-05,0.3333333333333333,Positive,['joy']
dbca3c79,Office Chair,4,five stars  Packaging was good.,2023-10-06,0.16666666666666666,Positive,['neutral']
18ae2bb2,Wireless Earbuds,4,excellent product,2024-06-12,0.3333333333333333,Positive,['joy']
9c7e1bc4,Stainless Bottle,5,loved it  Highly recommend.,2024-04-07,0.4,Positive,['joy']
d1b3258e,Laptop Sleeve,5,excellent product  Will buy again. Used it daily.,2023-01-07,0.1111111111111111,Positive,['joy']
efc6b129,USB-C Charger,3,it's fine  Nothing special. I bought this for my mom.,2023-01-03,0.0,Neutral,['neutral']
1965ff74,Yoga Mat,4,works great  I bought this for my travel.,2025-04-13,0.2222222222222222,Positive,['joy']
305222cf,Blender,3,okay product,2025-08-13,0.0,Neutral,['neutral']
1dc4084e,Stainless Bottle,1,stopped working  Not recommended. I bought this for my workout.,2025-09-21,-0.18181818181818182,Negative,['neutral']
5b624fcb,Yoga Mat,4,works great  I bought this for my travel.,2023-02-09,0.2222222222222222,Positive,['joy']
248fcada,Yoga Mat,4,very satisfied  Great value for money. Used it daily.,2023-04-19,0.3,Positive,['joy']
092ca22e,Office Chair,3,nothing special  Could be better. I bought this for my workout.,2023-05-15,0.0,Neutral,['neutral']
da34e221,Laptop Sleeve,5,will buy again  Packaging was good. Used it daily.,2023-10-10,0.1,Positive,['neutral']
17582fc5,Laptop Sleeve,3,nothing special  Could be better.,2023-12-10,0.0,Neutral,['neutral']
34bb507f,Wireless Earbuds,5,very satisfied  I bought this for my travel.,2023-04-27,0.1111111111111111,Positive,['joy']
2c21935c,Yoga Mat,4,excellent product  Great value for money. Used it daily.,2023-02-17,0.3,Positive,['joy']
5783d06c,Wireless Earbuds,3,nothing special  Could be better.,2024-02-22,0.0,Neutral,['neutral']
417dde98,Stainless Bottle,3,okay product  Nothing special. Used it daily.,2023-09-29,0.0,Neutral,['neutral']
0fe66bbe,Wireless Earbuds,5,excellent product  Will buy again. Used it daily.,2023-02-11,0.1111111111111111,Positive,['joy']
3cb77f2b,Office Chair,4,loved it  Used it daily.,2023-04-19,0.16666666666666666,Positive,['joy']
632a92b0,Blender,5,works great  Will buy again.,2023-08-30,0.3333333333333333,Positive,['joy']
1848dac5,Wireless Earbuds,5,exceeded expectations  Will buy again.,2023-10-19,0.16666666666666666,Positive,['neutral']
3578587a,Office Chair,1,not worth  Not recommended. I bought this for my mom.,2024-01-02,-0.18181818181818182,Negative,['neutral']
f0634b6c,Laptop Sleeve,5,loved it  Great value for money. Used it daily.,2023-12-02,0.3,Positive,['joy']
fc3cf48f,Yoga Mat,5,good quality,2025-02-25,0.3333333333333333,Positive,['neutral']
318f3c53,USB-C Charger,3,does the job  It's okay.,2023-03-28,0.0,Neutral,['neutral']
1e9e59b5,Wireless Earbuds,4,highly recommend  Great value for money. I bought this for my workout.,2023-07-13,0.23076923076923078,Positive,['joy']
a84a2769,Stainless Bottle,5,works great  Highly recommend. I bought this for my travel.,2025-04-20,0.2727272727272727,Positive,['joy']
e113f0f4,Stainless Bottle,4,perfect  I bought this for my workout.,2023-04-09,0.125,Positive,['neutral']
d561e480,Wireless Earbuds,5,highly recommend  Packaging was good. Used it daily.,2023-04-28,0.2222222222222222,Positive,['joy']
e7ff5c58,Wireless Earbuds,5,very satisfied,2023-07-21,0.3333333333333333,Positive,['joy']
a67e5373,Office Chair,4,very satisfied  Packaging was good. I bought this for my office.,2023-02-06,0.16666666666666666,Positive,['joy']
a7af854c,Wireless Earbuds,4,best purchase  Highly recommend. I bought this for my office.,2023-08-08,0.18181818181818182,Positive,['joy']
0e5a08d6,Wireless Earbuds,4,great value  Packaging was good. Used it daily.,2023-03-09,0.3333333333333333,Positive,['joy']
30856992,USB-C Charger,5,works great  Highly recommend.,2024-12-25,0.6,Positive,['joy']
2d74ff9a,Wireless Earbuds,3,okay product  It's okay.,2023-02-06,0.0,Neutral,['neutral']
7877e512,USB-C Charger,1,do not buy  Used it daily.,2024-01-10,-0.14285714285714285,Negative,['neutral']
21e26e19,Blender,4,exceeded expectations,2023-10-16,0.3333333333333333,Positive,['neutral']
a5cd69ee,Wireless Earbuds,3,nothing special,2023-06-30,0.0,Neutral,['neutral']
02d9d82c,Laptop Sleeve,4,will buy again,2023-09-08,0.0,Neutral,['neutral']
a70f6098,Stainless Bottle,5,excellent product  Will buy again. Used it daily.,2023-02-23,0.1111111111111111,Positive,['joy']
a3a1cd2a,Laptop Sleeve,5,five stars  I bought this for my workout.,2023-07-09,0.0,Neutral,['neutral']
39f947ee,Stainless Bottle,4,best purchase  Great value for money.,2024-04-06,0.42857142857142855,Positive,['joy']
b4c76009,USB-C Charger,5,highly recommend  Will buy again. I bought this for my office.,2027-09-26,0.08333333333333333,Positive,['joy']
17d8ce53,USB-C Charger,2,poor quality  Very disappointed. Used it daily.,2023-02-10,-0.25,Negative,"['anger', 'sadness']"
4e8928cf,Office Chair,5,perfect  Packaging was good. I bought this for my workout.,2023-11-12,0.18181818181818182,Positive,['neutral']
4c3365e5,Stainless Bottle,3,okay product  Could be better. I bought this for my friend.,2023-01-31,0.0,Neutral,['neutral']
c3f6dce1,USB-C Charger,2,do not buy  Very disappointed. Used it daily.,2025-03-30,-0.2222222222222222,Negative,"['anger', 'sadness']"
